,SRR6206939_pass,SRR6206940_pass,SRR6206941_pass,SRR6206942_pass,SRR6206943_pass,SRR6206944_pass
Ppp1r3d,18,18,17,1,4,8
Ppp1r3e,4,6,1,12,26,20
Ppp1r3f,161,159,126,23,48,38
Ppp1r3g,0,0,0,0,0,0
Ppp1r42,0,0,1,0,0,0
Ppp1r7,762,666,782,1956,2390,2134
Ppp1r8,1323,1320,1514,3167,3952,3367
Ppp1r9a,26,30,33,18,5,9
Ppp1r9b,5296,5758,6536,1064,1533,1727
Ppp2ca,6457,6538,6479,7813,8934,7596
Ppp2cb,1307,1283,1270,1947,1502,1486
Ppp2r1a,4738,4759,4625,6217,6519,5885
Ppp2r1b,1027,905,922,1893,2191,2109
Ppp2r2a,4202,3813,3736,3192,2876,2924
Ppp2r2b,0,1,0,0,0,0
Ppp2r2c,2,3,0,6,4,2
Ppp2r2cos,0,0,0,0,0,0
Ppp2r2d,1146,1211,1192,1523,1398,1239
Ppp2r3a,50,45,59,26,14,16
Ppp2r3c,447,454,432,1128,1255,1110
Ppp2r3d,868,822,707,488,506,603
Ppp2r5a,7499,7455,7573,4430,6603,6252
Ppp2r5b,441,599,680,190,136,168
Ppp2r5c,4410,4513,4790,5342,6051,5640
Ppp2r5d,1353,1472,1560,2977,3382,3047
Ppp2r5e,2221,2108,2187,1461,1533,1719
Ppp3ca,3743,3499,3427,3169,1257,1896
Ppp3cb,2583,2773,2847,3022,3049,2808
Ppp3cc,2766,2585,2441,426,317,379
Ppp3r1,3120,3181,3477,3593,3073,3151
Ppp3r2,1,0,0,0,0,1
Ppp4c,2709,3247,3239,5261,5166,4634
Ppp4r1,1859,1704,1954,780,1219,1076
Ppp4r2,2338,2478,2552,2721,3186,2761
Ppp4r3a,4178,3772,3813,2887,3612,3413
Ppp4r3b,3260,3339,3243,2661,2760,2760
Ppp4r4,3,4,1,4,3,1
Ppp5c,1945,2243,2083,5585,7337,5539
Ppp6c,1758,1759,1885,1696,1583,1577
Ppp6r1,8787,9305,10010,11284,10299,11604
Ppp6r2,781,727,657,231,195,220
Ppp6r3,2365,2280,2494,2984,4103,3455
Pprc1,1953,1606,1755,2782,4609,4284
Ppt1,2440,2764,2488,2056,1648,1827
Ppt2,306,305,319,893,648,749
Pptc7,1692,1603,1787,678,1172,1077
Ppwd1,532,562,557,793,689,648
Ppy,0,0,0,0,0,0
Pqbp1,2694,2979,3039,2108,1838,1958
Pqlc1,514,553,577,207,162,204
Pqlc2,496,479,569,80,33,54
Pqlc3,492,527,498,378,304,423
Pradc1,150,144,175,380,292,315
Praf2,324,363,362,307,353,362
Prag1,2467,2019,2144,591,307,508
Pram1,128,99,68,43,12,18
Prame,0,0,1,0,0,0
Pramef12,0,0,0,0,0,0
Pramef12os,0,0,0,0,0,0
Pramef17,0,0,0,0,0,0
Pramef20,0,0,0,0,0,0
Pramef25,0,0,0,0,0,0
Pramef6,0,0,0,0,0,0
Pramef8,747,718,762,314,174,221
Pramel1,0,0,0,0,0,0
Pramel3,0,0,0,0,0,0
Pramel4,1,3,1,5,4,3
Pramel5,0,0,0,0,0,0
Pramel6,0,0,0,0,0,0
Pramel7,0,0,0,0,0,0
Prap1,0,0,0,0,0,0
Prb1,0,0,0,0,0,0
Prc1,158,165,147,1492,1915,1687
Prcc,2183,2136,2285,2299,2671,2390
Prcd,6,3,2,29,125,51
Prcp,1405,1569,1653,646,465,412
Prdm1,478,419,390,75,49,54
Prdm10,381,407,423,307,575,530
Prdm11,773,781,762,371,345,416
Prdm12,0,0,0,0,1,0
Prdm13,0,0,0,0,1,0
Prdm14,3,0,1,0,0,0
Prdm15,506,627,758,393,572,481
Prdm16,42,46,45,9,499,318
Prdm2,4848,3966,4413,1302,929,1461
Prdm4,1191,1055,1135,1059,1018,1081
Prdm5,5,5,5,310,4,2
Prdm6,0,0,0,0,0,0
Prdm8,1,3,5,1,0,2
Prdm9,358,314,381,67,46,71
Prdx1,2536,2900,2729,11151,9922,9865
Prdx2,979,1059,1034,5541,6268,4719
Prdx3,1021,1084,1109,4282,4772,3899
Prdx4,271,247,235,786,1418,864
Prdx5,1489,1877,1779,2320,1581,1583
Prdx6,3389,3584,3527,9295,6414,6444
Prdx6b,0,3,0,3,0,1
Preb,2122,2234,2052,3229,3018,3492
Prelid1,3555,3894,3945,9630,9133,8418
Prelid2,120,105,134,535,279,328
Prelid3a,1,1,3,35,28,22
Prelid3b,801,843,835,3177,3190,2859
Prelp,1,2,1,0,0,2
Prep,1429,1329,1467,3275,4664,3869
Prepl,432,409,405,913,742,667
Prex1,6407,5506,5642,1465,2123,3229
Prex2,681,770,738,894,541,666
Prf1,855,804,845,93,17,40
Prg2,2,1,0,2,0,2
Prg3,0,1,1,0,0,0
Prg4,76,64,35,61,44,225
Prh1,0,0,0,0,0,0
Prickle1,122,118,126,328,454,467
Prickle2,6,1,4,10,1,13
Prickle3,598,587,637,228,212,256
Prickle4,5,3,4,0,0,3
Prim1,230,247,248,1676,1759,1503
Prim2,370,352,398,2343,1866,1747
Prima1,0,0,0,0,0,0
Primpol,809,760,675,494,416,466
Prkaa1,1063,1068,1155,1169,690,843
Prkaa2,2,3,5,129,6,0
Prkab1,1622,1587,1601,1909,1198,1514
Prkab2,197,197,176,86,146,167
Prkaca,1224,1316,1374,1965,1996,1977
Prkacb,3476,3337,3292,2610,4334,2994
Prkag1,1644,1718,1809,2323,1900,1978
Prkag2,517,545,605,422,1337,646
Prkag2os1,0,1,2,0,1,1
Prkag2os2,9,2,10,2,9,7
Prkag3,2,0,0,0,10,3
Prkar1a,8241,9057,9582,13065,8088,9610
Prkar1b,16,14,26,4,5,11
Prkar2a,600,647,737,1438,2977,2331
Prkar2b,107,99,102,121,158,85
Prkca,1041,936,910,1817,561,989
Prkcb,3587,3493,3626,1171,886,1017
Prkcd,4345,4804,5025,2323,1710,2432
Prkce,1995,1785,2010,110,38,82
Prkcg,374,238,237,4,40,27
Prkch,2117,1788,1989,3382,3212,3131
Prkci,700,731,798,706,1114,862
Prkcq,2858,2224,2428,1516,713,2024
Prkcsh,1849,1927,1991,5171,4682,5040
Prkcz,701,659,719,119,135,148
Prkd1,0,0,0,0,0,0
Prkd2,7842,8486,8882,2904,2437,3384
Prkd3,1657,1574,1640,2148,1508,1979
Prkdc,1103,966,1023,822,1164,1166
Prkg1,1,1,1,0,0,0
Prkg2,7,4,9,0,4,1
Prkra,87,135,110,59,62,31
Prkrip1,264,279,275,568,574,542
Prkx,1518,1318,1457,453,362,543
Prl,0,0,0,0,0,0
Prl2a1,0,0,0,0,0,0
Prl2b1,0,0,0,0,0,0
Prl2c1,0,0,0,0,0,0
Prl2c2,0,0,0,0,0,0
Prl2c3,0,0,0,0,0,0
Prl2c5,0,0,0,0,0,0
Prl3a1,0,0,0,0,0,0
Prl3b1,0,0,0,0,0,0
Prl3c1,0,0,0,0,0,0
Prl3d1,0,0,0,0,0,0
Prl3d2,0,0,0,0,0,0
Prl3d3,0,0,0,0,0,0
Prl4a1,0,0,0,0,0,0
Prl5a1,0,0,0,0,0,0
Prl6a1,0,0,0,0,0,0
Prl7a1,0,0,0,0,0,0
Prl7a2,0,0,0,0,0,0
Prl7b1,0,0,0,0,0,0
Prl7c1,0,0,0,0,0,0
Prl7d1,0,0,0,0,1,1
Prl8a1,35,25,33,0,14,36
Prl8a2,0,0,0,0,0,0
Prl8a6,0,0,0,0,0,0
Prl8a8,0,0,0,0,0,0
Prl8a9,0,0,0,0,0,0
Prlh,0,0,0,0,0,0
Prlhr,0,0,0,0,0,0
Prlr,23,14,12,10,3,0
Prm1,6,7,1,3,4,2
Prm2,16,15,0,3,3,1
Prm3,0,0,0,0,1,0
Prmt1,1810,1872,1923,10878,11334,9156
Prmt2,290,343,345,104,60,99
Prmt3,621,658,638,3296,1297,1669
Prmt5,1144,1316,1321,6540,8006,6201
Prmt6,498,493,536,936,836,858
Prmt7,554,637,654,2779,2861,2231
Prmt8,3,0,3,2,0,0
Prmt9,507,495,537,762,593,604
Prn,0,0,0,0,1,0
Prnd,5,1,1,0,0,0
Prnp,120,109,117,82,26,21
Prob1,107,89,130,28,61,89
Proc,2,4,0,0,0,0
Proca1,5,3,3,1,1,0
Procr,75,100,101,15,11,27
Prodh,51,53,43,69,223,60
Prodh2,14,12,10,75,16,25
Prok1,1,2,0,0,2,0
Prok2,3,1,1,0,1,6
Prokr1,8,5,2,12,42,14
Prokr2,16,8,6,4,3,5
Prol1,0,0,0,0,0,0
Prom1,2,8,3,5,1,0
Prom2,1,4,5,3,0,0
Prop1,1,0,0,0,0,0
Prorsd1,183,183,174,204,169,159
Pros1,17,23,21,5,3,14
Prosc,1738,1697,1705,1092,1250,1142
Proscos,86,86,97,29,16,31
Proser1,1424,1195,1259,1358,1822,1784
Proser2,7,10,6,2851,16,908
Proser3,140,156,148,148,246,246
Prox1,92,54,49,49,4,6
Prox1os,0,0,0,1,0,0
Prox2,52,45,44,35,34,32
Prox2os,14,9,9,2,7,9
Proz,77,83,60,80,126,96
Prp2,0,0,0,0,0,0
Prpf18,742,675,741,1069,963,998
Prpf19,2665,2700,2764,8456,10326,8527
Prpf3,1232,1198,1283,2145,2171,1882
Prpf31,766,712,729,2716,3167,2689
Prpf38a,945,975,851,1281,1292,1138
Prpf38b,3822,3490,3403,4225,5384,5308
Prpf39,1455,1496,1366,1023,1187,991
Prpf4,1067,1042,1076,1777,2322,1914
Prpf40a,1881,1834,1842,3721,4725,3964
Prpf40b,248,214,218,132,118,121
Prpf4b,2311,2402,2368,3261,3823,3667
Prpf6,1769,1602,1787,2450,2408,2401
Prpf8,14344,11869,11979,15232,26158,21919
Prph,8,6,13,3,0,4
Prph2,1,0,0,0,0,0
Prpmp5,0,0,0,1,0,0
Prps1,1312,1357,1212,3146,3782,2633
Prps1l1,1,1,0,0,0,2
Prps1l3,746,764,815,1372,1517,1514
Prps2,2797,2989,2900,2482,3464,2825
Prpsap1,1321,1497,1518,1880,2890,2224
Prpsap2,856,870,1001,1054,1097,890
Prr11,116,124,98,1017,1093,955
Prr12,3076,2640,3275,1263,2976,2811
Prr13,2696,2987,3133,2421,1737,2510
Prr14,3516,3706,4001,1632,1329,1546
Prr14l,1878,1745,1949,1012,1433,1544
Prr15,3,0,5,5,18,5
Prr15l,5,1,4,0,0,2
Prr16,0,0,0,0,0,0
Prr18,21,29,24,7,9,18
Prr19,3,2,4,0,0,1
Prr22,26,20,11,42,97,71
Prr23a1,0,0,0,0,0,0
Prr23a2,0,0,0,0,0,0
Prr23a3,0,0,0,1,0,0
Prr27,0,1,0,0,0,0
Prr29,6,3,4,8,3,8
Prr3,772,792,797,603,666,735
Prr30,9,2,0,1,0,1
Prr32,0,0,0,0,0,0
Prr33,94,91,84,17,7,30
Prr36,10,7,13,13,21,40
Prr5,1780,1802,2013,1238,1608,1242
Prr5l,128,154,129,27,25,54
Prr7,1155,1059,935,104,110,70
Prr9,0,0,0,0,0,0
Prrc1,805,774,806,797,594,684
Prrc2a,16408,14879,17040,11971,21403,22296
Prrc2b,5461,4285,4721,2721,5462,6298
Prrc2c,9543,7378,8323,8303,14549,13350
Prrg1,13,8,12,37,34,19
Prrg2,59,64,75,96,39,64
Prrg3,13,12,9,4,3,10
Prrg4,72,63,38,5,30,11
Prrt1,242,144,245,430,197,332
Prrt2,55,71,66,72,1285,673
Prrt3,10,14,10,2,0,0
Prrt4,10,3,3,45,56,58
Prrx1,8,2,2,9,4,2
Prrx2,0,1,0,0,0,0
Prrxl1,0,0,0,0,0,0
Prss1,0,0,3,0,0,0
Prss12,65,62,88,2,1,1
Prss16,21,25,21,43,71,60
Prss2,0,3,13,0,0,0
Prss21,1,1,0,0,0,2
Prss22,2,2,2,1,1,0
Prss23,0,3,2,14,0,0
Prss23os,0,0,0,2,0,0
Prss27,0,0,0,0,0,1
Prss28,0,0,0,0,0,0
Prss29,4,3,5,0,0,0
Prss3,0,0,0,0,0,0
Prss30,37,67,43,9,5,4
Prss32,2,0,2,17,3,7
Prss33,4,4,4,3,2,9
Prss34,2,3,2,14,0,2
Prss35,15,13,7,14,10,9
Prss36,57,57,49,103,51,55
Prss37,1,2,0,0,0,0
Prss38,1,0,0,1,0,0
Prss39,2,2,2,1,1,3
Prss40,0,0,0,0,0,0
Prss41,42,41,52,100,61,93
Prss42,2,0,1,0,0,0
Prss43,0,0,1,3,0,1
Prss44,0,0,0,0,0,0
Prss45,0,0,0,0,1,0
Prss46,1,0,0,1,0,0
Prss47,2,1,1,0,0,0
Prss48,0,0,1,0,0,0
Prss50,2,0,0,11,5,3
Prss51,0,0,0,0,0,0
Prss52,0,2,0,0,0,0
Prss53,25,29,30,16,7,11
Prss54,2,0,0,0,1,0
Prss55,1,1,0,0,0,0
Prss56,0,0,0,377,0,0
Prss57,11,7,12,1623,425,695
Prss58,0,0,0,0,0,0
Prss8,0,0,0,0,2,1
Prtg,3,5,1,31,2,14
Prtn3,33,50,16,40,13,13
Prune1,464,406,433,587,623,574
Prune2,4,4,4,3,1,1
Prx,46,40,33,45,53,61
Psap,31166,35016,32869,10332,15603,14093
Psapl1,0,0,0,0,0,0
Psat1,576,573,539,11608,10852,9072
Psca,0,1,0,0,0,0
Psd,1034,774,739,95,42,60
Psd2,22,35,29,11,11,15
Psd3,275,292,283,31,6,17
Psd4,6061,6689,7559,2996,3257,3600
Psen1,2276,2138,2344,2105,2310,2460
Psen2,1112,1203,1310,1332,846,1124
Psenen,1380,1651,1705,1643,1288,1317
Psg16,144,129,114,72,119,100
Psg17,0,0,0,1,0,0
Psg18,0,0,0,0,0,0
Psg19,12,16,12,0,0,1
Psg20,0,0,0,1,0,0
Psg21,0,0,0,0,0,1
Psg22,0,0,0,0,0,0
Psg23,0,2,4,8,13,6
Psg25,3,0,0,0,2,0
Psg26,0,0,0,0,0,0
Psg27,0,0,0,0,0,0
Psg28,0,0,0,0,0,0
Psg29,9,1,8,2,4,3
Psip1,2233,2403,2601,4716,7191,5665
Pskh1,732,667,647,689,850,873
Psma1,1184,1456,1409,4977,4437,4237
Psma2,1590,1970,1708,4898,4959,4189
Psma3,1561,1792,1753,5572,5277,4429
Psma4,768,1000,970,4154,4738,3868
Psma5,560,634,635,2830,3283,2536
Psma6,1162,1317,1435,6764,5753,5138
Psma7,1121,1432,1429,6467,5409,4962
Psma8,0,2,1,4,0,1
Psmb1,2764,3259,3240,6566,5111,4989
Psmb10,1513,2111,1886,3015,3686,2838
Psmb11,12,6,10,5,11,14
Psmb2,1077,1222,1230,4240,4120,3800
Psmb3,1374,1601,1562,5830,5055,4347
Psmb4,1986,2372,2260,5480,4822,4198
Psmb5,660,872,987,3373,3156,2732
Psmb6,1395,1519,1580,4294,3682,3344
Psmb7,1153,1274,1297,4446,4125,3620
Psmb8,2804,3702,3409,6297,8160,6201
Psmb9,1491,1959,1615,1525,2024,1700
Psmc1,1265,1369,1466,7887,5917,5461
Psmc2,1196,1453,1396,4393,3728,3462
Psmc3,1876,2254,2168,6733,6084,5237
Psmc3ip,90,122,127,356,169,216
Psmc4,1558,1654,1662,5232,4681,4195
Psmc5,1044,1203,1254,3641,3622,3306
Psmc6,756,892,895,3039,2602,2273
Psmd1,1462,1677,1829,5925,6235,4844
Psmd10,238,325,335,630,558,460
Psmd11,1621,1871,1951,3315,3803,3179
Psmd12,916,880,942,3355,3504,3056
Psmd13,976,1203,1157,3692,3191,2853
Psmd14,997,1024,1015,4002,3411,3062
Psmd2,2456,2958,2928,6871,9191,7530
Psmd3,2339,2374,2331,9612,13918,10542
Psmd4,1955,2078,2110,3840,3387,3112
Psmd5,776,869,924,1553,1855,1568
Psmd6,531,604,611,2085,2018,1767
Psmd7,905,1075,1126,4442,5878,4677
Psmd8,3274,3628,3512,6591,5547,4898
Psmd9,496,556,520,1213,1177,984
Psme1,2856,3574,3318,2939,3886,3243
Psme2,1591,2127,1834,2877,2921,2859
Psme2b,377,378,477,45,33,43
Psme3,3355,3642,4067,10790,12654,12315
Psme4,1275,1156,1080,1097,1709,1661
Psmf1,875,892,875,1385,1348,1298
Psmg1,214,216,237,1762,1940,1572
Psmg2,394,382,438,2009,1892,1816
Psmg3,73,103,101,851,921,825
Psmg4,241,261,235,590,621,554
Psors1c2,1,0,1,0,2,1
Pspc1,1164,1065,1134,1836,1491,1484
Psph,294,311,330,886,1326,819
Pspn,1,3,4,2,4,3
Psrc1,42,42,34,167,121,37
Pstk,249,252,277,616,432,423
Pstpip1,2033,2116,2297,1276,911,1039
Pstpip2,86,92,66,18,4,33
Ptafr,317,230,328,31,13,44
Ptar1,198,167,187,163,117,115
Ptbp1,17786,16081,16587,25463,32166,28640
Ptbp2,517,412,447,491,327,360
Ptbp3,10099,9790,10527,6158,5252,6276
Ptcd1,770,724,741,574,593,547
Ptcd2,699,731,630,1400,1599,1302
Ptcd3,794,910,927,3644,3854,3105
Ptch1,1015,853,946,831,1081,1225
Ptch2,2,2,0,25,36,7
Ptchd1,12,19,12,0,0,0
Ptchd3,0,1,0,0,0,0
Ptchd4,0,0,0,0,0,0
Ptcra,2,8,1,18,10,7
Ptdss1,1062,1075,1300,1560,1824,1618
Ptdss2,182,233,243,390,390,324
Pten,7796,8400,8771,7684,166,4604
Pter,11,14,15,116,173,119
Ptf1a,0,0,0,0,0,0
Ptf1aos,0,0,0,0,0,0
Ptgdr,1,0,0,0,0,0
Ptgdr2,13,4,11,3,1,0
Ptgds,6,3,2,0,2,0
Ptger1,617,476,536,135,201,205
Ptger2,31,32,33,14,27,49
Ptger3,27,24,20,4,434,5
Ptger4,2718,2314,2234,188,323,117
Ptges,11,3,9,0,4,2
Ptges2,258,281,264,810,1073,717
Ptges3,2758,3203,3680,6347,7058,6193
Ptges3l,32,19,22,26,24,28
Ptgfr,1,0,1,1,0,1
Ptgfrn,75,54,64,14,84,36
Ptgir,28,42,29,72,23,35
Ptgis,8,10,6,3,2,1
Ptgr1,40,47,53,525,631,698
Ptgr2,549,542,530,921,894,879
Ptgs1,43,52,43,17,11,27
Ptgs2,624,894,751,262,15,51
Ptgs2os,0,1,0,2,0,0
Ptgs2os2,5,3,5,1,0,1
Pth,0,0,0,0,0,0
Pth1r,1,2,1,1,0,0
Pth2,1,0,0,0,0,0
Pth2r,0,0,0,0,0,0
Pthlh,0,0,0,0,1,0
Ptk2,488,450,451,269,682,215
Ptk2b,12675,11671,11475,2081,1684,2926
Ptk6,10,22,26,5,14,3
Ptk7,4,5,3,375,86,104
Ptma,32027,33608,34189,109980,117812,107770
Ptms,1905,2188,2214,864,574,1092
Ptn,1,1,1,0,0,0
Ptov1,202,278,311,91,110,184
Ptp4a1,8730,9251,8378,5303,3607,3819
Ptp4a2,11645,12811,13152,8746,8462,7874
Ptp4a3,12007,12030,12919,3291,2837,3080
Ptpa,3227,3403,3530,8187,8591,5908
Ptpdc1,248,230,210,25,18,15
Ptpmt1,221,192,187,757,713,665
Ptpn1,5255,5373,5399,2605,3963,3635
Ptpn11,2053,2037,2210,1710,2771,2787
Ptpn12,1022,1060,1258,316,433,439
Ptpn13,98,71,61,70,343,64
Ptpn14,4076,3403,3430,1458,240,2239
Ptpn18,2262,2509,2683,1219,1201,1007
Ptpn2,1493,1665,1604,2256,1534,1709
Ptpn20,0,1,0,0,0,0
Ptpn21,237,189,201,148,173,147
Ptpn22,3434,3932,4151,1766,1484,1456
Ptpn23,2305,2180,2277,933,1343,1359
Ptpn3,88,87,86,554,536,506
Ptpn4,996,862,846,534,672,625
Ptpn5,21,19,10,165,61,441
Ptpn6,13339,16926,18332,7838,5359,8141
Ptpn7,1658,1898,1978,4840,4958,5448
Ptpn9,664,663,738,533,546,434
Ptpra,1991,2079,2230,999,1336,1572
Ptprb,5,11,4,61,5,11
Ptprc,30804,29289,30346,18148,12654,15377
Ptprcap,4658,5287,5808,11185,7605,8987
Ptprd,0,1,1,2,0,1
Ptpre,650,662,646,508,370,502
Ptprf,129,102,125,429,751,1813
Ptprg,0,2,0,1,0,0
Ptprh,1,2,0,106,1,100
Ptprj,7474,6920,7995,567,1008,875
Ptprk,19,15,15,46,27,9
Ptprm,17,23,13,3,5,8
Ptprn,8,5,5,87,66,73
Ptprn2,0,0,0,1,3,1
Ptpro,182,268,194,48,12,49
Ptprq,0,0,0,0,0,0
Ptprr,1,0,0,0,0,0
Ptprs,823,821,725,1725,2454,3157
Ptprt,1,1,2,0,0,1
Ptprtos,0,0,0,0,0,0
Ptpru,2,1,0,2,24,6
Ptprv,799,754,657,587,629,702
Ptprz1,0,0,0,1,0,0
Ptrh1,31,36,32,1119,529,506
Ptrh2,159,163,176,696,705,548
Ptrhd1,192,216,215,402,389,363
Pts,342,365,361,508,487,561
Pttg1,682,628,638,2379,1945,1996
Pttg1ip,1749,1764,1993,1011,741,827
Ptx3,0,0,0,0,0,0
Ptx4,0,0,0,0,0,0
Pudp,0,0,0,0,1,0
Puf60,4496,4350,4503,6559,6669,6071
Pum1,5138,4526,5237,2493,3294,3006
Pum2,7921,7704,8140,4700,7545,6718
Pum3,854,866,840,3228,3840,3563
Pura,540,470,548,345,505,423
Purb,3771,3601,3600,2197,2976,3313
Purg,37,27,29,21,22,19
Pus1,531,548,656,1681,2120,2121
Pus10,456,369,334,1337,1728,1065
Pus3,310,359,391,764,759,784
Pus7,392,383,443,2962,3729,3177
Pus7l,259,241,257,1138,1167,1065
Pusl1,166,218,159,758,756,691
Pvalb,0,0,0,0,0,0
Pvr,409,354,381,161,622,262
Pvrig,12,15,11,4,0,0
Pvt1,149,154,167,390,214,226
Pwp1,764,792,802,2740,2645,2479
Pwp2,834,846,823,1672,2149,1858
Pwwp2a,603,623,639,410,474,528
Pwwp2b,67,62,59,23,252,136
Pxdc1,2032,2231,2352,243,32,127
Pxdn,193,167,161,10,1,6
Pxk,6879,6832,7009,1427,686,1131
Pxmp2,14,10,8,64,46,72
Pxmp4,311,299,312,800,504,415
Pxn,2969,3140,3387,2212,3133,3259
Pxt1,0,0,1,4,0,0
Pxylp1,275,219,283,99,194,190
Pycard,619,684,670,1656,1621,1740
Pycr1,27,16,21,173,252,196
Pycr2,621,732,667,3803,3985,3785
Pycrl,249,301,351,1610,1766,1526
Pygb,1542,1672,1854,1145,1607,1627
Pygl,263,340,309,117,48,136
Pygm,308,172,217,37,27,43
Pygo1,4,0,0,1,2,0
Pygo2,1470,1478,1577,1151,1383,1178
Pym1,1079,1025,1158,2354,1505,2047
Pyroxd1,147,103,100,261,249,200
Pyroxd2,21,21,14,11,5,3
Pyurf,188,194,208,433,391,342
Pyy,0,0,0,0,0,0
Pzp,14,35,2,1,0,1
Qars,2365,2501,2495,5080,4711,4372
Qdpr,444,491,445,1096,1753,1067
Qk,3275,3327,3435,1739,3037,2549
Qpct,17,30,18,72,28,23
Qpctl,360,299,305,360,303,340
Qprt,85,85,125,36,28,62
Qrfp,102,56,63,47,8,172
Qrfpr,0,0,0,0,0,0
Qrich1,4614,4165,4189,3295,3425,3566
Qrich2,7,7,1,3,1,1
Qrsl1,425,409,407,459,449,418
Qser1,459,389,454,425,1542,1071
Qsox1,817,829,822,839,694,737
Qsox2,294,267,273,452,463,412
Qtrt1,377,302,341,835,885,990
Qtrt2,277,325,270,722,757,750
R3hcc1,330,356,340,614,650,550
R3hcc1l,614,612,696,364,387,374
R3hdm1,2436,2238,2663,2911,4078,3830
R3hdm2,3488,3218,3484,1552,1771,2005
R3hdm4,1668,1696,1784,1630,1676,1889
R3hdml,0,0,0,0,1,0
R74862,40,40,37,21,26,27
Rab10,3716,3898,4078,3422,4119,4015
Rab10os,1383,1422,1395,833,776,811
Rab11a,724,816,801,835,570,682
Rab11b,4126,4001,4105,2754,3021,3244
Rab11fip1,1269,1176,1213,935,573,1024
Rab11fip2,360,344,299,106,98,89
Rab11fip3,331,366,353,106,260,229
Rab11fip4,902,742,879,53,222,219
Rab11fip4os1,1,1,1,2,1,2
Rab11fip4os2,0,1,0,0,0,0
Rab11fip5,124,108,108,149,12,23
Rab12,358,404,377,229,206,202
Rab13,5,5,5,6,5,3
Rab14,2564,2595,2557,2068,2690,2393
Rab15,1,0,0,7,10,5
Rab17,25,29,27,3,9,5
Rab18,970,1085,1267,1272,1273,1242
Rab19,203,188,169,189,91,149
Rab1a,3491,3726,3507,2648,3158,2761
Rab1b,2851,3123,3039,4738,3440,3850
Rab20,151,146,194,14,16,17
Rab21,2123,2177,2156,1510,1365,1435
Rab22a,1056,1023,1066,767,890,941
Rab23,105,115,139,147,172,146
Rab24,453,552,429,319,268,258
Rab25,7,4,12,20,21,76
Rab26,2,6,7,5,14,4
Rab26os,26,22,20,69,79,63
Rab27a,576,623,691,2004,1454,1624
Rab27b,19,11,6,2,3,3
Rab28,480,529,530,357,447,369
Rab29,223,189,210,295,280,253
Rab2a,1177,1244,1252,1562,1582,1685
Rab2b,403,323,362,332,251,314
Rab30,1949,2306,2054,184,36,90
Rab31,988,1110,1121,199,237,310
Rab32,156,160,150,37,23,50
Rab33a,4,3,0,31,89,4
Rab33b,1120,1076,1001,370,171,209
Rab34,3,6,8,53,32,13
Rab35,2138,2187,2298,1958,2298,2330
Rab36,11,9,10,8,2,3
Rab37,792,714,715,323,264,232
Rab38,9,8,14,25,5,6
Rab39,63,84,77,7,6,13
Rab39b,7,5,3,4,1,5
Rab3a,237,207,220,155,174,173
Rab3b,11,8,9,0,1,0
Rab3c,14,6,8,5,15,8
Rab3d,220,283,272,283,142,207
Rab3gap1,1334,1320,1334,1088,1282,1312
Rab3gap2,1569,1334,1386,1185,1714,1378
Rab3il1,44,41,34,62,25,34
Rab3ip,813,833,1076,322,284,271
Rab40b,0,0,0,8,3,2
Rab40c,421,455,477,425,329,377
Rab42,1,0,0,11,2,6
Rab43,1869,2160,1683,514,355,438
Rab44,48,56,36,196,55,92
Rab4a,161,119,134,614,341,667
Rab4b,1914,2294,2205,1236,1015,964
Rab5a,1717,1848,1660,1091,845,932
Rab5b,1777,1918,2179,977,753,948
Rab5c,4586,5033,5374,4767,4379,4389
Rab6a,1774,1805,1949,1881,1382,1686
Rab6b,37,21,22,5,11,13
Rab7,5877,5812,6216,6202,5720,6130
Rab7b,101,79,87,14,22,30
Rab8a,3698,4166,4686,4203,3656,4152
Rab8b,1287,1380,1423,1244,1680,1543
Rab9,441,540,500,555,444,444
Rab9b,0,0,0,0,0,0
Rabac1,3116,3340,3875,1833,1748,1584
Rabep1,949,1052,1066,985,840,990
Rabep2,2068,1984,1875,495,323,506
Rabepk,296,313,310,691,875,630
Rabgap1,829,773,718,610,691,782
Rabgap1l,6289,5369,5700,623,1399,731
Rabgef1,1475,1378,1333,321,325,344
Rabggta,975,940,836,583,612,654
Rabggtb,1117,1190,1133,3825,3328,3126
Rabif,433,1194,971,861,582,649
Rabl2,47,66,48,169,172,171
Rabl3,206,150,153,397,390,328
Rabl6,1570,1548,1562,2026,3137,2206
Rac1,4948,5205,5544,10519,10910,11425
Rac2,27652,28724,29523,19176,18489,19510
Rac3,10,16,10,14,29,24
Racgap1,672,752,688,3191,4722,3794
Rack1,41095,46656,46656,70784,56796,54766
Rad1,205,197,220,571,644,617
Rad17,890,847,885,862,707,731
Rad18,363,234,223,917,924,896
Rad21,4744,4697,4811,8055,9962,8545
Rad21l,0,0,0,0,0,0
Rad23a,1338,1339,1441,2567,3170,2614
Rad23b,5423,5444,5807,9257,12133,9507
Rad50,731,729,754,1220,1862,1706
Rad51,68,77,74,1561,1534,1409
Rad51ap1,32,35,29,865,818,781
Rad51ap2,0,0,0,0,0,0
Rad51b,25,29,18,210,201,202
Rad51c,108,118,165,169,137,137
Rad51d,518,539,520,552,716,572
Rad52,263,292,258,553,448,462
Rad54b,29,34,25,400,434,540
Rad54l,62,59,60,769,1018,941
Rad54l2,1172,902,981,1460,1449,1911
Rad9a,1242,1297,1407,1220,1054,1296
